ORDER_ID,CUST_ID,CUST_ID_CHAR,CUST_ID_DUP,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE
8288,12664,C12664,C12664,12/7/2008 12:00:00.000 AM,12/7/2008 08:43:52.166 AM,14.28,SW274 ,1/22/2009 12:00:00.000 AM,25/01/09
8289,10380,C10380,C10380,9/16/2007 12:00:00.000 AM,9/16/2007 09:11:26.077 AM,10.15,NE370 ,9/30/2007 12:00:00.000 AM,09/10/07
8290,10647,C10647,C10647,10/26/2008 12:00:00.000 AM,10/26/2008 08:07:39.114 PM,6.87,SC256 ,11/10/2008 12:00:00.000 AM,14/11/08
8291,13220,C13220,C13220,8/3/2008 12:00:00.000 AM,8/3/2008 05:27:54.295 PM,19.85,NE172 ,9/2/2008 12:00:00.000 AM,10/08/08
8292,12331,C12331,C12331,11/3/2008 12:00:00.000 AM,11/3/2008 07:43:54.241 PM,6.38,NC364 ,12/4/2008 12:00:00.000 AM,12/12/08
8293,10408,C10408,C10408,5/12/2008 12:00:00.000 AM,5/12/2008 08:07:36.111 PM,24.08,NC424 ,6/20/2008 12:00:00.000 AM,01/07/08
8294,11827,C11827,C11827,4/29/2008 12:00:00.000 AM,4/29/2008 08:59:06.075 PM,3.88,WE349 ,6/15/2008 12:00:00.000 AM,27/06/08
8295,10124,C10124,C10124,11/11/2008 12:00:00.000 AM,11/11/2008 01:34:16.169 AM,27.99,NW115 ,12/8/2008 12:00:00.000 AM,19/12/08
8296,12455,C12455,C12455,4/18/2008 12:00:00.000 AM,4/18/2008 01:02:36.169 AM,13.77,SC262 ,5/9/2008 12:00:00.000 AM,19/05/08
8297,13239,C13239,C13239,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,22.95,NE175 ,3/16/2009 05:47:25.000 PM,05/08/09
8298,12947,C12947,C12947,9/30/2008 12:00:00.000 AM,9/30/2008 06:57:28.175 PM,16.85,WE226 ,10/10/2008 12:00:00.000 AM,20/09/08
8299,12885,C12885,C12885,2/17/2008 12:00:00.000 AM,2/17/2008 05:25:36.169 AM,15.72,NE307 ,3/10/2008 12:00:00.000 AM,20/04/08
8300,13415,C13415,C13415,8/25/2008 12:00:00.000 AM,8/25/2008 04:39:06.075 PM,12.95,NC160 ,9/19/2008 12:00:00.000 AM,27/09/08
8301,10318,C10318,C10318,8/10/2008 12:00:00.000 AM,8/10/2008 10:07:24.145 PM,6.05,NW382 ,9/8/2008 12:00:00.000 AM,10/08/08
8302,10599,C10599,C10599,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,22.77,NC163 ,3/16/2009 05:47:25.000 PM,05/08/09
8303,11258,C11258,C11258,11/11/2008 12:00:00.000 AM,11/11/2008 09:47:56.111 PM,19.85,WE220 ,12/16/2008 12:00:00.000 AM,25/12/08
8304,10770,C10770,C10770,4/18/2008 12:00:00.000 AM,4/18/2008 01:02:36.169 AM,19.85,SC262 ,5/9/2008 12:00:00.000 AM,19/05/08
8305,13510,C13510,C13510,10/7/2008 12:00:00.000 AM,10/7/2008 09:33:59.136 PM,19.85,SE265 ,11/20/2008 12:00:00.000 AM,25/11/08
8306,11155,C11155,C11155,1/8/2008 12:00:00.000 AM,1/8/2008 03:13:54.169 AM,19.85,SW277 ,2/20/2008 12:00:00.000 AM,27/03/08
8307,13189,C13189,C13189,5/13/2008 12:00:00.000 AM,5/13/2008 04:58:44.265 PM,19.85,NW313 ,5/28/2008 12:00:00.000 AM,30/05/08
8308,10800,C10800,C10800,12/7/2008 12:00:00.000 AM,12/7/2008 08:43:52.166 AM,19.85,SW274 ,1/22/2009 12:00:00.000 AM,25/01/09
8309,11748,C11748,C11748,8/31/2008 12:00:00.000 AM,8/31/2008 07:17:24.175 PM,19.85,NC100 ,9/10/2008 12:00:00.000 AM,20/08/08
8310,13475,C13475,C13475,8/1/2007 12:00:00.000 AM,8/1/2007 03:29:06.075 PM,19.85,SW406 ,10/15/2007 12:00:00.000 AM,03/11/07
8311,10360,C10360,C10360,4/30/2008 12:00:00.000 AM,4/30/2008 01:02:36.169 AM,19.85,NE235 ,5/19/2008 12:00:00.000 AM,29/05/08
8312,11360,C11360,C11360,12/28/2008 12:00:00.000 AM,12/28/2008 04:44:52.166 AM,19.85,SE205 ,1/19/2009 12:00:00.000 AM,25/01/09
8313,11772,C11772,C11772,8/13/2007 12:00:00.000 AM,8/13/2007 11:29:06.075 AM,19.85,SE208 ,12/21/2007 12:00:00.000 AM,03/01/08
8314,12623,C12623,C12623,3/31/2008 12:00:00.000 AM,3/31/2008 06:57:39.114 PM,19.85,SW142 ,4/20/2008 12:00:00.000 AM,30/04/08
8315,10238,C10238,C10238,11/3/2008 12:00:00.000 AM,11/3/2008 07:43:54.241 PM,19.85,NC364 ,12/4/2008 12:00:00.000 AM,12/12/08
8316,11667,C11667,C11667,5/6/2007 12:00:00.000 AM,5/6/2007 09:11:26.077 AM,6.38,NC169 ,6/10/2007 12:00:00.000 AM,20/06/07
8317,10102,C10102,C10102,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,6.38,SW412 ,3/16/2009 05:47:25.000 PM,05/08/09
8318,11808,C11808,C11808,5/19/2008 12:00:00.000 AM,5/19/2008 08:47:39.114 PM,6.38,SC388 ,6/2/2008 12:00:00.000 AM,15/06/08
8319,12422,C12422,C12422,4/30/2008 12:00:00.000 AM,4/30/2008 01:02:36.169 AM,6.38,NE235 ,5/19/2008 12:00:00.000 AM,29/05/08
8320,11193,C11193,C11193,8/17/2007 12:00:00.000 AM,8/17/2007 06:19:46.073 AM,6.38,NW250 ,11/21/2007 12:00:00.000 AM,03/12/07
8321,13193,C13193,C13193,6/9/2008 12:00:00.000 AM,6/9/2008 06:50:44.265 PM,6.38,WE223 ,6/28/2008 12:00:00.000 AM,10/07/08
8322,10302,C10302,C10302,4/14/2009 12:00:00.000 AM,4/14/2009 07:32:45.034 AM,6.38,NE301 ,7/23/2009 12:00:00.000 AM,12/08/09
8323,10847,C10847,C10847,9/10/2008 12:00:00.000 AM,9/10/2008 08:27:55.166 PM,6.38,SE271 ,9/30/2008 12:00:00.000 AM,10/09/08
8324,12004,C12004,C12004,1/20/2008 12:00:00.000 AM,1/20/2008 10:39:06.075 PM,6.38,SC130 ,2/10/2008 12:00:00.000 AM,27/02/08
8325,12989,C12989,C12989,4/2/2009 12:00:00.000 AM,4/2/2009 11:32:45.034 PM,6.38,RP190 ,5/21/2009 12:00:00.000 AM,15/06/09
8326,12751,C12751,C12751,9/19/2008 12:00:00.000 AM,9/19/2008 07:57:35.166 PM,6.38,SE334 ,9/30/2008 12:00:00.000 AM,10/09/08
8327,13178,C13178,C13178,1/20/2008 12:00:00.000 AM,1/20/2008 10:39:06.075 PM,6.38,SC130 ,2/10/2008 12:00:00.000 AM,27/02/08
8328,12459,C12459,C12459,11/25/2008 12:00:00.000 AM,11/25/2008 04:23:44.241 PM,6.38,NW244 ,12/7/2008 12:00:00.000 AM,15/12/08
8329,10255,C10255,C10255,4/9/2008 12:00:00.000 AM,4/9/2008 07:27:56.111 PM,19.81,SE268 ,12/5/2008 12:00:00.000 AM,16/12/08
8330,12799,C12799,C12799,8/13/2007 12:00:00.000 AM,8/13/2007 11:29:06.075 AM,19.81,SE208 ,12/21/2007 12:00:00.000 AM,03/01/08
8331,11213,C11213,C11213,11/25/2008 12:00:00.000 AM,11/25/2008 04:23:44.241 PM,19.81,NW244 ,12/7/2008 12:00:00.000 AM,15/12/08
8332,11439,C11439,C11439,8/19/2008 12:00:00.000 AM,8/19/2008 01:34:16.169 AM,19.81,SE403 ,8/29/2008 12:00:00.000 AM,09/09/08
8333,12324,C12324,C12324,1/23/2008 12:00:00.000 AM,1/23/2008 06:23:54.169 PM,19.81,NC295 ,2/16/2008 12:00:00.000 AM,27/02/08
8334,13113,C13113,C13113,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,19.81,SC394 ,3/16/2009 05:47:25.000 PM,05/08/09
8335,13195,C13195,C13195,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,19.81,SW412 ,3/16/2009 05:47:25.000 PM,05/08/09
8336,10865,C10865,C10865,9/30/2008 12:00:00.000 AM,9/30/2008 06:57:28.175 PM,19.81,WE226 ,10/10/2008 12:00:00.000 AM,20/09/08
8337,11360,C11360,C11360,8/23/2008 12:00:00.000 AM,8/23/2008 10:47:24.175 PM,19.81,SC193 ,9/10/2008 12:00:00.000 AM,20/08/08
8338,13032,C13032,C13032,8/19/2008 12:00:00.000 AM,8/19/2008 01:34:16.169 AM,19.81,SE403 ,8/29/2008 12:00:00.000 AM,09/09/08
8339,10509,C10509,C10509,11/18/2008 12:00:00.000 AM,11/18/2008 09:33:44.241 PM,19.81,NE367 ,12/10/2008 12:00:00.000 AM,20/12/08
8340,13308,C13308,C13308,1/28/2008 12:00:00.000 AM,1/28/2008 01:13:54.169 PM,19.81,NE106 ,2/26/2008 12:00:00.000 AM,07/03/08
8341,12298,C12298,C12298,1/1/2008 12:00:00.000 AM,1/1/2008 03:47:56.111 PM,19.81,WE418 ,2/2/2008 12:00:00.000 AM,10/02/08
8342,10770,C10770,C10770,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,9.25,NE109 ,3/16/2009 05:47:25.000 PM,05/08/09
8343,11878,C11878,C11878,8/23/2008 12:00:00.000 AM,8/23/2008 10:47:24.175 PM,12,SC193 ,9/10/2008 12:00:00.000 AM,20/08/08
8344,10666,C10666,C10666,4/13/2008 12:00:00.000 AM,4/13/2008 11:47:55.166 PM,8.23,WE151 ,4/22/2008 12:00:00.000 AM,29/04/08
8345,10837,C10837,C10837,5/1/2008 12:00:00.000 AM,5/1/2008 04:58:44.265 PM,7.85,SW343 ,5/20/2008 12:00:00.000 AM,30/05/08
8346,10182,C10182,C10182,11/18/2008 12:00:00.000 AM,11/18/2008 09:33:44.241 PM,11.45,NE367 ,12/10/2008 12:00:00.000 AM,20/12/08
8347,11599,C11599,C11599,9/23/2008 12:00:00.000 AM,9/23/2008 04:43:54.169 PM,11.15,NW187 ,10/10/2008 12:00:00.000 AM,22/10/08
8348,12278,C12278,C12278,12/28/2008 12:00:00.000 AM,12/28/2008 04:44:52.166 AM,12.85,SE205 ,1/19/2009 12:00:00.000 AM,25/01/09
8349,13386,C13386,C13386,2/9/2008 12:00:00.000 AM,2/9/2008 06:50:44.265 PM,24.08,RP253 ,2/28/2008 12:00:00.000 AM,10/03/08
8350,12095,C12095,C12095,11/12/2008 12:00:00.000 AM,11/12/2008 05:43:54.169 PM,24.08,NW181 ,11/30/2008 12:00:00.000 AM,12/12/08
8351,13048,C13048,C13048,1/6/2008 12:00:00.000 AM,1/6/2008 06:23:54.169 PM,24.08,NW118 ,1/26/2008 12:00:00.000 AM,07/02/08
8352,11324,C11324,C11324,3/28/2008 12:00:00.000 AM,3/28/2008 11:58:44.265 PM,24.08,SC322 ,4/20/2008 12:00:00.000 AM,10/05/08
8353,10577,C10577,C10577,11/3/2008 12:00:00.000 AM,11/3/2008 07:43:54.241 PM,24.08,NC364 ,12/4/2008 12:00:00.000 AM,12/12/08
8354,12697,C12697,C12697,1/20/2008 12:00:00.000 AM,1/20/2008 08:43:54.169 PM,24.08,SW340 ,2/10/2008 12:00:00.000 AM,27/02/08
8355,13376,C13376,C13376,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,24.08,SW412 ,3/16/2009 05:47:25.000 PM,05/08/09
8356,13322,C13322,C13322,11/10/2008 12:00:00.000 AM,11/10/2008 05:43:54.241 PM,24.08,NE373 ,11/30/2008 12:00:00.000 AM,12/12/08
8357,13479,C13479,C13479,8/17/2007 12:00:00.000 AM,8/17/2007 06:19:46.073 AM,24.08,NW250 ,11/21/2007 12:00:00.000 AM,03/12/07
8358,11874,C11874,C11874,3/28/2008 12:00:00.000 AM,3/28/2008 11:58:44.265 PM,24.08,SC322 ,4/20/2008 12:00:00.000 AM,10/05/08
8359,12126,C12126,C12126,3/14/2008 12:00:00.000 AM,3/14/2008 02:22:36.169 AM,29.88,SW214 ,3/29/2008 12:00:00.000 AM,09/04/08
8360,13252,C13252,C13252,1/24/2008 12:00:00.000 AM,1/24/2008 11:13:54.169 PM,10.15,SE400 ,2/26/2008 12:00:00.000 AM,07/03/08
8361,10436,C10436,C10436,8/25/2008 12:00:00.000 AM,8/25/2008 04:39:06.075 PM,13.51,NC160 ,9/19/2008 12:00:00.000 AM,27/09/08
8362,12982,C12982,C12982,4/10/2008 12:00:00.000 AM,4/10/2008 06:36:44.265 PM,23.89,NW310 ,4/29/2008 12:00:00.000 AM,10/05/08
8363,12251,C12251,C12251,11/13/2008 12:00:00.000 AM,11/13/2008 09:59:36.075 PM,11.05,SC199 ,12/19/2008 12:00:00.000 AM,27/12/08
8364,12180,C12180,C12180,8/10/2008 12:00:00.000 AM,8/10/2008 10:07:24.145 PM,11.15,NW382 ,9/8/2008 12:00:00.000 AM,10/08/08
8365,12034,C12034,C12034,3/28/2008 12:00:00.000 AM,3/28/2008 11:58:44.265 PM,11.35,SC322 ,4/20/2008 12:00:00.000 AM,10/05/08
8366,12241,C12241,C12241,9/23/2008 12:00:00.000 AM,9/23/2008 04:43:54.169 PM,17.87,NW187 ,10/10/2008 12:00:00.000 AM,22/10/08
8367,12310,C12310,C12310,12/28/2008 12:00:00.000 AM,12/28/2008 04:44:52.166 AM,16.83,SE205 ,1/19/2009 12:00:00.000 AM,25/01/09
8368,11580,C11580,C11580,8/13/2008 12:00:00.000 AM,8/13/2008 08:33:26.077 PM,68.57,WE154 ,9/8/2007 12:00:00.000 AM,20/09/07
8369,11545,C11545,C11545,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,17.23,SC124 ,3/16/2009 05:47:25.000 PM,05/08/09
8370,10242,C10242,C10242,4/6/2008 12:00:00.000 AM,4/6/2008 01:07:36.111 PM,1.49,WE352 ,4/20/2008 12:00:00.000 AM,01/04/08
8371,12617,C12617,C12617,4/10/2008 12:00:00.000 AM,4/10/2008 06:36:44.265 PM,17.23,NW310 ,4/29/2008 12:00:00.000 AM,10/05/08
8372,11751,C11751,C11751,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,11.35,SW412 ,3/16/2009 05:47:25.000 PM,05/08/09
8373,12154,C12154,C12154,11/18/2008 12:00:00.000 AM,11/18/2008 09:33:44.241 PM,6.87,NE367 ,12/10/2008 12:00:00.000 AM,20/12/08
8374,11050,C11050,C11050,1/20/2008 12:00:00.000 AM,1/20/2008 08:43:54.169 PM,6.38,SW340 ,2/10/2008 12:00:00.000 AM,27/02/08
8375,10678,C10678,C10678,11/9/2008 12:00:00.000 AM,11/9/2008 05:33:26.077 PM,24.08,SE397 ,12/8/2008 12:00:00.000 AM,20/12/08
8376,10345,C10345,C10345,9/19/2008 12:00:00.000 AM,9/19/2008 07:57:35.166 PM,14.61,SE334 ,9/30/2008 12:00:00.000 AM,10/09/08
8377,12171,C12171,C12171,1/23/2008 12:00:00.000 AM,1/23/2008 06:23:54.169 PM,19.81,NC295 ,2/16/2008 12:00:00.000 AM,27/02/08
8378,13119,C13119,C13119,11/11/2008 12:00:00.000 AM,11/11/2008 01:34:16.169 AM,29.88,NW115 ,12/8/2008 12:00:00.000 AM,19/12/08
8379,11736,C11736,C11736,4/10/2008 12:00:00.000 AM,4/10/2008 10:47:52.166 PM,11.45,NE241 ,4/22/2008 12:00:00.000 AM,25/04/08
8380,11119,C11119,C11119,4/20/2008 12:00:00.000 AM,4/20/2008 10:38:44.265 PM,13.51,SE202 ,4/28/2008 12:00:00.000 AM,30/05/08
8381,12867,C12867,C12867,11/11/2008 12:00:00.000 AM,11/11/2008 01:34:16.169 AM,22.77,NW115 ,12/8/2008 12:00:00.000 AM,19/12/08
8382,12831,C12831,C12831,3/10/2008 12:00:00.000 AM,3/10/2008 06:22:36.169 AM,10.45,NC166 ,3/20/2008 12:00:00.000 AM,30/03/08
8383,12348,C12348,C12348,1/28/2008 12:00:00.000 AM,1/28/2008 01:13:54.169 PM,22.77,NE106 ,2/26/2008 12:00:00.000 AM,07/03/08
8384,10920,C10920,C10920,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,8.99,SW412 ,3/16/2009 05:47:25.000 PM,05/08/09
8385,10240,C10240,C10240,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,11.35,SC196 ,3/16/2009 05:47:25.000 PM,05/08/09
8386,10918,C10918,C10918,8/31/2008 12:00:00.000 AM,8/31/2008 07:17:24.175 PM,30,NC100 ,9/10/2008 12:00:00.000 AM,20/08/08
8387,10905,C10905,C10905,10/22/2008 12:00:00.000 AM,10/22/2008 08:19:56.043 AM,16.85,SW409 ,12/23/2009 12:00:00.000 AM,03/01/09
8388,11943,C11943,C11943,8/19/2008 12:00:00.000 AM,8/19/2008 01:34:16.169 AM,29.79,SE403 ,8/29/2008 12:00:00.000 AM,09/09/08
8389,10995,C10995,C10995,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,50,NE175 ,3/16/2009 05:47:25.000 PM,05/08/09
8390,10857,C10857,C10857,11/11/2008 12:00:00.000 AM,11/11/2008 06:24:36.075 PM,18.24,SC328 ,12/13/2008 12:00:00.000 AM,20/12/08
8391,10766,C10766,C10766,5/11/2007 12:00:00.000 AM,5/11/2007 05:11:26.077 AM,3.88,RP385 ,6/25/2007 12:00:00.000 AM,20/06/07
8392,11156,C11156,C11156,2/9/2008 12:00:00.000 AM,2/9/2008 06:50:44.265 PM,27.99,RP253 ,2/28/2008 12:00:00.000 AM,10/03/08
8393,12104,C12104,C12104,2/9/2008 12:00:00.000 AM,2/9/2008 06:50:44.265 PM,33.99,RP253 ,2/28/2008 12:00:00.000 AM,10/03/08
8394,11154,C11154,C11154,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,7.85,SC124 ,3/16/2009 05:47:25.000 PM,05/08/09
8395,11815,C11815,C11815,7/29/2008 12:00:00.000 AM,7/29/2008 08:59:06.075 PM,5.85,SC325 ,6/16/2008 12:00:00.000 AM,27/06/08
8396,12661,C12661,C12661,1/6/2008 12:00:00.000 AM,1/6/2008 06:23:54.169 PM,43.89,NW118 ,1/26/2008 12:00:00.000 AM,07/02/08
8397,13225,C13225,C13225,11/3/2008 12:00:00.000 AM,11/3/2008 08:44:16.169 AM,22.95,NE178 ,12/1/2008 12:00:00.000 AM,20/12/08
8398,10674,C10674,C10674,4/7/2008 12:00:00.000 AM,4/7/2008 08:47:52.166 AM,31.88,WE157 ,4/22/2008 12:00:00.000 AM,25/04/08
8399,12203,C12203,C12203,3/4/2008 12:00:00.000 AM,3/4/2008 02:25:36.169 AM,38.99,WE415 ,3/20/2008 12:00:00.000 AM,30/03/08
8400,11373,C11373,C11373,1/22/2008 12:00:00.000 AM,1/22/2008 10:39:06.075 PM,2.87,SE337 ,3/10/2008 12:00:00.000 AM,27/03/08
8401,10377,C10377,C10377,8/23/2008 12:00:00.000 AM,8/23/2008 10:47:24.175 PM,14.28,SC193 ,9/10/2008 12:00:00.000 AM,20/08/08
8402,10179,C10179,C10179,12/7/2008 12:00:00.000 AM,12/7/2008 08:43:52.166 AM,23.37,SW274 ,1/22/2009 12:00:00.000 AM,25/01/09
8403,11466,C11466,C11466,4/29/2008 12:00:00.000 AM,4/29/2008 08:59:06.075 PM,23.37,WE349 ,6/15/2008 12:00:00.000 AM,27/06/08
8404,11019,C11019,C11019,4/10/2008 12:00:00.000 AM,4/10/2008 06:36:44.265 PM,23.37,NW310 ,4/29/2008 12:00:00.000 AM,10/05/08
8405,11452,C11452,C11452,3/19/2008 12:00:00.000 AM,3/19/2008 02:22:36.169 AM,23.37,SW148 ,4/3/2008 12:00:00.000 AM,19/04/08
8406,13336,C13336,C13336,3/14/2008 12:00:00.000 AM,3/14/2008 02:22:36.169 AM,23.37,SW214 ,3/29/2008 12:00:00.000 AM,09/04/08
8407,10652,C10652,C10652,4/6/2008 12:00:00.000 AM,4/6/2008 01:07:36.111 PM,23.37,WE352 ,4/20/2008 12:00:00.000 AM,01/04/08
8408,10753,C10753,C10753,5/11/2007 12:00:00.000 AM,5/11/2007 05:11:26.077 AM,23.37,RP385 ,6/25/2007 12:00:00.000 AM,20/06/07
8409,12626,C12626,C12626,4/14/2009 12:00:00.000 AM,4/14/2009 07:32:45.034 AM,21.97,NE301 ,7/23/2009 12:00:00.000 AM,12/08/09
8410,10611,C10611,C10611,4/10/2008 12:00:00.000 AM,4/10/2008 06:36:44.265 PM,10.15,NW310 ,4/29/2008 12:00:00.000 AM,10/05/08
8411,12802,C12802,C12802,5/1/2008 12:00:00.000 AM,5/1/2008 04:58:44.265 PM,10.45,SW343 ,5/20/2008 12:00:00.000 AM,30/05/08
8412,11130,C11130,C11130,10/7/2008 12:00:00.000 AM,10/7/2008 09:33:59.136 PM,16.85,SE265 ,11/20/2008 12:00:00.000 AM,25/11/08
8413,11629,C11629,C11629,12/28/2008 12:00:00.000 AM,12/28/2008 04:44:52.166 AM,23.12,SE205 ,1/19/2009 12:00:00.000 AM,25/01/09
8414,10540,C10540,C10540,2/23/2008 12:00:00.000 AM,2/23/2008 08:47:44.295 PM,18.99,WE283 ,3/2/2008 12:00:00.000 AM,10/03/08
8415,10913,C10913,C10913,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,1.49,NC163 ,3/16/2009 05:47:25.000 PM,05/08/09
8416,11124,C11124,C11124,5/1/2008 12:00:00.000 AM,5/1/2008 04:58:44.265 PM,23.89,SW343 ,5/20/2008 12:00:00.000 AM,30/05/08
8417,10992,C10992,C10992,4/9/2008 12:00:00.000 AM,4/9/2008 07:27:56.111 PM,11.85,SE268 ,12/5/2008 12:00:00.000 AM,16/12/08
8418,11547,C11547,C11547,5/30/2008 12:00:00.000 AM,5/30/2008 05:27:39.114 PM,13.82,NC427 ,6/20/2008 12:00:00.000 AM,10/07/08
8419,10148,C10148,C10148,1/24/2008 12:00:00.000 AM,1/24/2008 11:13:54.169 PM,48.52,SE400 ,2/26/2008 12:00:00.000 AM,07/03/08
8420,11539,C11539,C11539,6/29/2008 12:00:00.000 AM,6/29/2008 04:50:44.265 PM,19.85,SC127 ,7/20/2008 12:00:00.000 AM,30/07/08
8421,11822,C11822,C11822,8/17/2007 12:00:00.000 AM,8/17/2007 06:19:46.073 AM,6.38,NW250 ,11/21/2007 12:00:00.000 AM,03/12/07
8422,12812,C12812,C12812,4/14/2009 12:00:00.000 AM,4/14/2009 07:32:45.034 AM,11.45,NE301 ,7/23/2009 12:00:00.000 AM,12/08/09
8423,12537,C12537,C12537,1/16/2008 12:00:00.000 AM,1/16/2008 08:13:54.169 AM,18.99,NC292 ,2/10/2008 12:00:00.000 AM,27/02/08
8424,11858,C11858,C11858,5/11/2008 12:00:00.000 AM,5/11/2008 09:27:55.166 PM,11.45,SW217 ,5/30/2008 12:00:00.000 AM,10/06/08
8425,12807,C12807,C12807,8/31/2008 12:00:00.000 AM,8/31/2008 07:17:24.175 PM,1.49,NC100 ,9/10/2008 12:00:00.000 AM,20/08/08
8426,10805,C10805,C10805,11/11/2008 12:00:00.000 AM,11/11/2008 01:34:16.169 AM,8.15,NW115 ,12/8/2008 12:00:00.000 AM,19/12/08
8427,11803,C11803,C11803,11/17/2008 12:00:00.000 AM,11/17/2008 05:43:54.169 PM,8.99,NW316 ,11/30/2008 12:00:00.000 AM,12/12/08
8428,10788,C10788,C10788,7/29/2008 12:00:00.000 AM,7/29/2008 08:59:06.075 PM,17.87,SC325 ,6/16/2008 12:00:00.000 AM,27/06/08
8429,11549,C11549,C11549,6/23/2008 12:00:00.000 AM,6/23/2008 03:29:06.075 PM,50,NC298 ,7/15/2008 12:00:00.000 AM,27/07/08
8430,10297,C10297,C10297,9/25/2008 12:00:00.000 AM,9/25/2008 04:43:54.169 PM,33.99,NE103 ,10/20/2008 12:00:00.000 AM,27/10/08
8431,13271,C13271,C13271,10/22/2008 12:00:00.000 AM,10/22/2008 08:19:56.043 AM,7.85,SW409 ,12/23/2009 12:00:00.000 AM,03/01/09
8432,11904,C11904,C11904,9/19/2008 12:00:00.000 AM,9/19/2008 07:57:35.166 PM,8.23,SE334 ,9/30/2008 12:00:00.000 AM,10/09/08
8433,10864,C10864,C10864,10/7/2008 12:00:00.000 AM,10/7/2008 09:33:59.136 PM,7.85,SE265 ,11/20/2008 12:00:00.000 AM,25/11/08
8434,13220,C13220,C13220,12/25/2008 12:00:00.000 AM,12/25/2008 06:12:46.040 AM,13.82,SW280 ,2/23/2009 12:00:00.000 AM,03/03/09
8435,13123,C13123,C13123,8/1/2007 12:00:00.000 AM,8/1/2007 03:29:06.075 PM,14.8,SW406 ,10/15/2007 12:00:00.000 AM,03/11/07
8436,10773,C10773,C10773,12/10/2008 12:00:00.000 AM,12/10/2008 01:32:59.136 AM,19.05,NC232 ,1/22/2009 12:00:00.000 AM,25/01/09
8437,13484,C13484,C13484,11/11/2008 12:00:00.000 AM,11/11/2008 01:34:16.169 AM,11.85,NW115 ,12/8/2008 12:00:00.000 AM,19/12/08
8438,10969,C10969,C10969,5/11/2008 12:00:00.000 AM,5/11/2008 09:27:55.166 PM,23.37,SW217 ,5/30/2008 12:00:00.000 AM,10/06/08
8439,12613,C12613,C12613,5/6/2007 12:00:00.000 AM,5/6/2007 09:11:26.077 AM,13.51,NC169 ,6/10/2007 12:00:00.000 AM,20/06/07
8440,11390,C11390,C11390,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,22.77,NC163 ,3/16/2009 05:47:25.000 PM,05/08/09
8441,12902,C12902,C12902,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,17.23,SC394 ,3/16/2009 05:47:25.000 PM,05/08/09
8442,10385,C10385,C10385,4/10/2008 12:00:00.000 AM,4/10/2008 10:47:52.166 PM,16.83,NE241 ,4/22/2008 12:00:00.000 AM,25/04/08
8443,10364,C10364,C10364,8/31/2008 12:00:00.000 AM,8/31/2008 07:17:24.175 PM,13.25,NC100 ,9/10/2008 12:00:00.000 AM,20/08/08
8444,10111,C10111,C10111,11/13/2008 12:00:00.000 AM,11/13/2008 09:59:36.075 PM,17.87,SC199 ,12/19/2008 12:00:00.000 AM,27/12/08
8445,11152,C11152,C11152,10/7/2008 12:00:00.000 AM,10/7/2008 09:33:59.136 PM,13.77,SE265 ,11/20/2008 12:00:00.000 AM,25/11/08
8446,12275,C12275,C12275,12/28/2008 12:00:00.000 AM,12/28/2008 04:44:52.166 AM,2.87,SE205 ,1/19/2009 12:00:00.000 AM,25/01/09
8447,11807,C11807,C11807,3/8/2009 12:00:00.000 AM,3/8/2009 08:32:45.073 PM,23.37,NE304 ,6/8/2009 12:00:00.000 AM,15/07/09
8448,13007,C13007,C13007,3/10/2008 12:00:00.000 AM,3/10/2008 06:22:36.169 AM,13.33,NC166 ,3/20/2008 12:00:00.000 AM,30/03/08
8449,13160,C13160,C13160,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,13.33,SC196 ,3/16/2009 05:47:25.000 PM,05/08/09
8450,11906,C11906,C11906,8/19/2008 12:00:00.000 AM,8/19/2008 01:34:16.169 AM,13.33,SE403 ,8/29/2008 12:00:00.000 AM,09/09/08
8451,11171,C11171,C11171,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,13.33,SC124 ,3/16/2009 05:47:25.000 PM,05/08/09
8452,13017,C13017,C13017,1/20/2008 12:00:00.000 AM,1/20/2008 10:39:06.075 PM,13.33,SC130 ,2/10/2008 12:00:00.000 AM,27/02/08
